wine_id,type,wine_name,country,region,varietal_name,winery,year,grapes_1_name,grapes_2_name,grapes_3_name,tokenized
167120270,white,castillo perelada empordà cigonyes blanco ,spain,empordà,sauvignon blanc,castillo perelada,2021,tempranillo,garnacha,cabernet sauvignon,"['castillo', 'perelada', 'empordà', 'cigonyes', 'blanco']"
168598008,white,verderrubi pita sauvignon blanc ,spain,rueda,sauvignon blanc,verderrubi,2020,tempranillo,garnacha,cabernet sauvignon,"['verderrubi', 'pita', 'sauvignon', 'blanc']"
170170581,white,oliveda la fura sauvignon blanc ,spain,empordà,sauvignon blanc,oliveda,2021,tempranillo,garnacha,cabernet sauvignon,"['oliveda', 'la', 'fura', 'sauvignon', 'blanc']"
166403727,white,verderrubi pita sauvignon blanc ,spain,rueda,sauvignon blanc,verderrubi,2019,tempranillo,garnacha,cabernet sauvignon,"['verderrubi', 'pita', 'sauvignon', 'blanc']"
142554537,white,tayaimgut feréstec sauvignon blanc ,spain,penedès,sauvignon blanc,tayaimgut,2014,tempranillo,garnacha,cabernet sauvignon,"['tayaimgut', 'feréstec', 'sauvignon', 'blanc']"
152795371,white,tenuta sant'antonio monti garbi soave ,italy,soave,soave,tenuta sant'antonio,2017,sangiovese,merlot,chardonnay,"['tenuta', ""sant'antonio"", 'monti', 'garbi', 'soave']"
146416488,white,prà colle sant'antonio soave classico ,italy,soave classico,soave,prà,2016,sangiovese,merlot,chardonnay,"['prà', 'colle', ""sant'antonio"", 'soave', 'classico']"
163701447,white,suavia soave classico ,italy,soave classico,soave,suavia,2020,sangiovese,merlot,chardonnay,"['suavia', 'soave', 'classico']"
29902805,white,sandro de bruno colli scaligeri soave ,italy,soave,soave,sandro de bruno,2013,sangiovese,merlot,chardonnay,"['sandro', 'de', 'bruno', 'colli', 'scaligeri', 'soave']"
165086549,red,cos nero di lupo ,italy,terre siciliane,red,cos,2020,sangiovese,merlot,chardonnay,"['cos', 'nero', 'di', 'lupo']"
166746906,red,mandrarossa bonera ,italy,terre siciliane,red,mandrarossa,2020,sangiovese,merlot,chardonnay,"['mandrarossa', 'bonera']"
2125875,red,montevetrano colli di salerno rosso ,italy,colli di salerno,red,montevetrano,2004,sangiovese,merlot,chardonnay,"['montevetrano', 'colli', 'di', 'salerno', 'rosso']"
114508465,red,galardi terra di lavoro ,italy,roccamonfina,red,galardi,2016,sangiovese,merlot,chardonnay,"['galardi', 'terra', 'di', 'lavoro']"
156496039,red,frank cornelissen munjebel cs rosso ,italy,terre siciliane,red,frank cornelissen,2018,sangiovese,merlot,chardonnay,"['frank', 'cornelissen', 'munjebel', 'cs', 'rosso']"
151508385,red,baglio di pianetto ramione merlot - nero d'avola ,italy,terre siciliane,red,baglio di pianetto,2017,sangiovese,merlot,chardonnay,"['baglio', 'di', 'pianetto', 'ramione', 'merlot', '-', 'nero', ""d'avola""]"
150904124,red,villa matilde falerno del massico ,italy,falerno del massico,red,villa matilde,2017,sangiovese,merlot,chardonnay,"['villa', 'matilde', 'falerno', 'del', 'massico']"
157038117,red,basilisco teodosio ,italy,aglianico del vulture,red,basilisco,2018,sangiovese,merlot,chardonnay,"['basilisco', 'teodosio']"
169554563,red,cantina giardino le fole aglianico ,italy,irpinia,red,cantina giardino,2019,sangiovese,merlot,chardonnay,"['cantina', 'giardino', 'le', 'fole', 'aglianico']"
156387084,red,benanti etna rosso ,italy,etna,red,benanti,2018,sangiovese,merlot,chardonnay,"['benanti', 'etna', 'rosso']"
165923511,red,paolo petrilli motta del lupo cacc’e mmitte di lucera ,italy,cacc'emmitte di lucera,red,paolo petrilli,2019,sangiovese,merlot,chardonnay,"['paolo', 'petrilli', 'motta', 'del', 'lupo', 'cacc', '’', 'e', 'mmitte', 'di', 'lucera']"
166655999,red,fina merlot ,italy,terre siciliane,red,fina,2019,sangiovese,merlot,chardonnay,"['fina', 'merlot']"
156856561,red,iovine piedirosso pompeiano ,italy,pompeiano,red,iovine,2018,sangiovese,merlot,chardonnay,"['iovine', 'piedirosso', 'pompeiano']"
141928216,red,quintodecimo vigna grande cerzito taurasi riserva ,italy,taurasi,red,quintodecimo,2015,sangiovese,merlot,chardonnay,"['quintodecimo', 'vigna', 'grande', 'cerzito', 'taurasi', 'riserva']"
150290584,red,donnafugata mille e una notte ,italy,contessa entellina,red,donnafugata,2017,sangiovese,merlot,chardonnay,"['donnafugata', 'mille', 'e', 'una', 'notte']"
146440203,red,passopisciaro contrada porcaria ,italy,terre siciliane,red,passopisciaro,2015,sangiovese,merlot,chardonnay,"['passopisciaro', 'contrada', 'porcaria']"
161672416,red,tenuta delle terre nere etna san lorenzo rosso ,italy,etna,red,tenuta delle terre nere,2019,sangiovese,merlot,chardonnay,"['tenuta', 'delle', 'terre', 'nere', 'etna', 'san', 'lorenzo', 'rosso']"
144941025,red,luisa i ferretti collezione rôl ,italy,terre siciliane,red,luisa,2013,sangiovese,merlot,chardonnay,"['luisa', 'i', 'ferretti', 'collezione', 'rôl']"
162364313,white,planeta eruzione  carricante ,italy,sicilia,white,planeta,2019,sangiovese,merlot,chardonnay,"['planeta', 'eruzione', 'carricante']"
169250406,white,marco de bartoli integer grillo ,italy,sicilia,white,marco de bartoli,2020,sangiovese,merlot,chardonnay,"['marco', 'de', 'bartoli', 'integer', 'grillo']"
167899280,white,marco de bartoli integer grillo ,italy,sicilia,white,marco de bartoli,2019,sangiovese,merlot,chardonnay,"['marco', 'de', 'bartoli', 'integer', 'grillo']"
164352247,white,'a vita leukò bianco ,italy,calabria,white,'a vita,2019,sangiovese,merlot,chardonnay,"[""'"", 'a', 'vita', 'leukò', 'bianco']"
169088160,white,l'archetipo greco bianco ,italy,salento,white,l'archetipo,2020,sangiovese,merlot,chardonnay,"[""l'archetipo"", 'greco', 'bianco']"
15107186,white,al-cantara luci luci etna bianco ,italy,etna,white,al-cantara,2014,sangiovese,merlot,chardonnay,"['al-cantara', 'luci', 'luci', 'etna', 'bianco']"
163207332,white,progetto calcarius hellen bianco ,italy,puglia,white,progetto calcarius,2018,sangiovese,merlot,chardonnay,"['progetto', 'calcarius', 'hellen', 'bianco']"
167196554,white,feudi di san gregorio lacryma christi bianco ,italy,vesuvio,white,feudi di san gregorio,2020,sangiovese,merlot,chardonnay,"['feudi', 'di', 'san', 'gregorio', 'lacryma', 'christi', 'bianco']"
167741756,white,caruso & minini terre di giumara grecanico ,italy,terre siciliane,white,caruso & minini,2020,sangiovese,merlot,chardonnay,"['caruso', '&', 'minini', 'terre', 'di', 'giumara', 'grecanico']"
168548065,white,nicosia lenza di munti etna bianco ,italy,etna,white,nicosia,2021,sangiovese,merlot,chardonnay,"['nicosia', 'lenza', 'di', 'munti', 'etna', 'bianco']"
167366494,white,cielo e terra viamare trebbiano - pinot grigio ,italy,puglia,white,cielo e terra,2021,sangiovese,merlot,chardonnay,"['cielo', 'e', 'terra', 'viamare', 'trebbiano', '-', 'pinot', 'grigio']"
168082081,white,contini karmis cuvée ,italy,tharros,white,contini,2021,sangiovese,merlot,chardonnay,"['contini', 'karmis', 'cuvée']"
169091247,white,pala stellato vermentino ,italy,vermentino di sardegna,white,pala,2021,sangiovese,merlot,chardonnay,"['pala', 'stellato', 'vermentino']"
164080295,white,librandi critone bianco ,italy,val di neto,white,librandi,2020,sangiovese,merlot,chardonnay,"['librandi', 'critone', 'bianco']"
164502429,white,siddura spèra ,italy,vermentino di gallura,white,siddura,2020,sangiovese,merlot,chardonnay,"['siddura', 'spèra']"
171529025,white,i vigneri aurora ,italy,terre siciliane,white,i vigneri,2021,sangiovese,merlot,chardonnay,"['i', 'vigneri', 'aurora']"
165429601,white,cusumano alta mora etna bianco ,italy,etna,white,cusumano,2020,sangiovese,merlot,chardonnay,"['cusumano', 'alta', 'mora', 'etna', 'bianco']"
167274561,white,feudo arancio grillo sicilia ,italy,sicilia,white,feudo arancio,2021,sangiovese,merlot,chardonnay,"['feudo', 'arancio', 'grillo', 'sicilia']"
21966179,white,librandi efeso bianco ,italy,val di neto,white,librandi,2015,sangiovese,merlot,chardonnay,"['librandi', 'efeso', 'bianco']"
153438616,white,rocca del principe fiano di avellino ,italy,fiano de avellino,white,rocca del principe,2017,sangiovese,merlot,chardonnay,"['rocca', 'del', 'principe', 'fiano', 'di', 'avellino']"
143756253,white,caruso & minini terre di giumara grecanico ,italy,terre siciliane,white,caruso & minini,2016,sangiovese,merlot,chardonnay,"['caruso', '&', 'minini', 'terre', 'di', 'giumara', 'grecanico']"
169333297,white,firriato santagostino baglio sorìa white ,italy,terre siciliane,white,firriato,2021,sangiovese,merlot,chardonnay,"['firriato', 'santagostino', 'baglio', 'sorìa', 'white']"
170760832,white,audarya nuragus di cagliari ,italy,nuragus di cagliari,white,audarya,2021,sangiovese,merlot,chardonnay,"['audarya', 'nuragus', 'di', 'cagliari']"
119582657,white,planeta alastro ,italy,menfi,white,planeta,2016,sangiovese,merlot,chardonnay,"['planeta', 'alastro']"
149423527,white,montevetrano core campania bianco ,italy,campania,white,montevetrano,2016,sangiovese,merlot,chardonnay,"['montevetrano', 'core', 'campania', 'bianco']"
168935185,white,librandi cirò bianco (segno) ,italy,cirò,white,librandi,2021,sangiovese,merlot,chardonnay,"['librandi', 'cirò', 'bianco', '(', 'segno', ')']"
163404618,white,cantine olivella lacrimabianco lacryma christi del vesuvio ,italy,vesuvio,white,cantine olivella,2019,sangiovese,merlot,chardonnay,"['cantine', 'olivella', 'lacrimabianco', 'lacryma', 'christi', 'del', 'vesuvio']"
163313476,white,ferruccio deiana sanremy vermentino di sardegna ,italy,vermentino di sardegna,white,ferruccio deiana,2019,sangiovese,merlot,chardonnay,"['ferruccio', 'deiana', 'sanremy', 'vermentino', 'di', 'sardegna']"
156446168,white,quintodecimo via del campo falanghina ,italy,irpinia,white,quintodecimo,2018,sangiovese,merlot,chardonnay,"['quintodecimo', 'via', 'del', 'campo', 'falanghina']"
166742106,white,barraco zibibbo ,italy,sicilia,white,barraco,2020,sangiovese,merlot,chardonnay,"['barraco', 'zibibbo']"
167806944,white,donnafugata anthìlia ,italy,sicilia,white,donnafugata,2021,sangiovese,merlot,chardonnay,"['donnafugata', 'anthìlia']"
167614710,white,cantine pellegrino kelbi catarratto ,italy,terre siciliane,white,cantine pellegrino,2020,sangiovese,merlot,chardonnay,"['cantine', 'pellegrino', 'kelbi', 'catarratto']"
163176316,white,cantine pellegrino tareni inzolia ,italy,terre siciliane,white,cantine pellegrino,2020,sangiovese,merlot,chardonnay,"['cantine', 'pellegrino', 'tareni', 'inzolia']"
171178705,white,marco de bartoli sole e vento ,italy,terre siciliane,white,marco de bartoli,2021,sangiovese,merlot,chardonnay,"['marco', 'de', 'bartoli', 'sole', 'e', 'vento']"
164063475,white,quintodecimo via del campo falanghina ,italy,irpinia,white,quintodecimo,2020,sangiovese,merlot,chardonnay,"['quintodecimo', 'via', 'del', 'campo', 'falanghina']"
168919269,white,statti greco ,italy,calabria,white,statti,2021,sangiovese,merlot,chardonnay,"['statti', 'greco']"
164254411,white,baglio di pianetto natyr insolia ,italy,terre siciliane,white,baglio di pianetto,2016,sangiovese,merlot,chardonnay,"['baglio', 'di', 'pianetto', 'natyr', 'insolia']"
167914395,white,tenute soletta sardo vermentino di sardegna ,italy,vermentino di sardegna,white,tenute soletta,2020,sangiovese,merlot,chardonnay,"['tenute', 'soletta', 'sardo', 'vermentino', 'di', 'sardegna']"
163693140,white,tenuta delle terre nere etna bianco superiore ,italy,etna,white,tenuta delle terre nere,2019,sangiovese,merlot,chardonnay,"['tenuta', 'delle', 'terre', 'nere', 'etna', 'bianco', 'superiore']"
171226682,white,la neula neulas ,italy,vermentino di gallura,white,la neula,2021,sangiovese,merlot,chardonnay,"['la', 'neula', 'neulas']"
167586464,white,donnafugata sicilia damarino ,italy,sicilia,white,donnafugata,2021,sangiovese,merlot,chardonnay,"['donnafugata', 'sicilia', 'damarino']"
157523897,white,fina kebrilla grillo ,italy,terre siciliane,white,fina,2018,sangiovese,merlot,chardonnay,"['fina', 'kebrilla', 'grillo']"
144358503,white,hibiscus grotta dell'oro ,italy,terre siciliane,white,hibiscus,2016,sangiovese,merlot,chardonnay,"['hibiscus', 'grotta', ""dell'oro""]"
163498437,white,tenute chiaromonte kimìa fiano ,italy,puglia,white,tenute chiaromonte,2019,sangiovese,merlot,chardonnay,"['tenute', 'chiaromonte', 'kimìa', 'fiano']"
152236381,white,punica samas ,italy,isola dei nuraghi,white,punica,2017,sangiovese,merlot,chardonnay,"['punica', 'samas']"
161315404,white,argiolas s'elegas nuragus di cagliari ,italy,nuragus di cagliari,white,argiolas,2019,sangiovese,merlot,chardonnay,"['argiolas', ""s'elegas"", 'nuragus', 'di', 'cagliari']"
169322991,white,firriato altavilla della corte grillo ,italy,terre siciliane,white,firriato,2021,sangiovese,merlot,chardonnay,"['firriato', 'altavilla', 'della', 'corte', 'grillo']"
165188730,white,vinha das virtudes humanitas reserva ,portugal,alentejano,white,vinha das virtudes,2019,touriga nacional,tinta roriz,touriga franca,"['vinha', 'das', 'virtudes', 'humanitas', 'reserva']"
147377110,white,altas quintas branco ,portugal,alentejano,white,altas quintas,2015,touriga nacional,tinta roriz,touriga franca,"['altas', 'quintas', 'branco']"
156666719,white,lagoalva barrel selection branco ,portugal,tejo,white,lagoalva,2017,touriga nacional,tinta roriz,touriga franca,"['lagoalva', 'barrel', 'selection', 'branco']"
159464822,white,josé maria da fonseca joão pires branco ,portugal,península de setúbal,white,josé maria da fonseca,2019,touriga nacional,tinta roriz,touriga franca,"['josé', 'maria', 'da', 'fonseca', 'joão', 'pires', 'branco']"
154872655,white,luis duarte rubrica branco ,portugal,alentejano,white,luis duarte,2017,touriga nacional,tinta roriz,touriga franca,"['luis', 'duarte', 'rubrica', 'branco']"
158212971,white,herdade de gâmbia branco ,portugal,península de setúbal,white,herdade de gâmbia,2018,touriga nacional,tinta roriz,touriga franca,"['herdade', 'de', 'gâmbia', 'branco']"
155217101,white,adega mayor viognier ,portugal,alentejano,white,adega mayor,2016,touriga nacional,tinta roriz,touriga franca,"['adega', 'mayor', 'viognier']"
159489078,white,cortes de cima branco ,portugal,alentejano,white,cortes de cima,2018,touriga nacional,tinta roriz,touriga franca,"['cortes', 'de', 'cima', 'branco']"
159536145,white,cortes de cima chaminé branco ,portugal,alentejano,white,cortes de cima,2019,touriga nacional,tinta roriz,touriga franca,"['cortes', 'de', 'cima', 'chaminé', 'branco']"
163196085,white,quinta do paral reserva branco ,portugal,alentejano,white,quinta do paral,2018,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'paral', 'reserva', 'branco']"
157980232,white,cortes de cima chaminé branco ,portugal,alentejano,white,cortes de cima,2018,touriga nacional,tinta roriz,touriga franca,"['cortes', 'de', 'cima', 'chaminé', 'branco']"
159933480,white,esporão esporão verdelho ,portugal,alentejano,white,esporão,2019,touriga nacional,tinta roriz,touriga franca,"['esporão', 'esporão', 'verdelho']"
161784268,white,quinta da romeira prova regia arinto ,portugal,lisboa,white,quinta da romeira,2019,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'romeira', 'prova', 'regia', 'arinto']"
150450758,white,esporão vinha da defesa branco ,portugal,alentejano,white,esporão,2017,touriga nacional,tinta roriz,touriga franca,"['esporão', 'vinha', 'da', 'defesa', 'branco']"
159472163,white,jp azeitão branco ,portugal,península de setúbal,white,jp azeitão,2019,touriga nacional,tinta roriz,touriga franca,"['jp', 'azeitão', 'branco']"
149307149,white,quinta da romeira reserva field blend ,portugal,lisboa,white,quinta da romeira,2016,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'romeira', 'reserva', 'field', 'blend']"
141510567,white,fiuza chardonnay ,portugal,tejo,white,fiuza,2016,touriga nacional,tinta roriz,touriga franca,"['fiuza', 'chardonnay']"
170637108,white,fiuza chardonnay ,portugal,tejo,white,fiuza,2021,touriga nacional,tinta roriz,touriga franca,"['fiuza', 'chardonnay']"
170532869,white,montinho são miguel branco ,portugal,alentejano,white,montinho são miguel,2021,touriga nacional,tinta roriz,touriga franca,"['montinho', 'são', 'miguel', 'branco']"
1375050,white,casa ermelinda freitas sauvignon blanc ,portugal,península de setúbal,white,casa ermelinda freitas,2011,touriga nacional,tinta roriz,touriga franca,"['casa', 'ermelinda', 'freitas', 'sauvignon', 'blanc']"
151403723,white,quinta da alorna marquesa de alorna grande reserva branco ,portugal,tejo,white,quinta da alorna,2017,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'alorna', 'marquesa', 'de', 'alorna', 'grande', 'reserva', 'branco']"
163018549,white,pêgo da moura alfaiate ,portugal,península de setúbal,white,pêgo da moura,2020,touriga nacional,tinta roriz,touriga franca,"['pêgo', 'da', 'moura', 'alfaiate']"
169917499,white,reynolds wine growers julian reynolds arinto ,portugal,alentejano,white,reynolds wine growers,2021,touriga nacional,tinta roriz,touriga franca,"['reynolds', 'wine', 'growers', 'julian', 'reynolds', 'arinto']"
160106887,white,quinta do pinto sauvignon blanc ,portugal,alenquer,white,quinta do pinto,2018,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'pinto', 'sauvignon', 'blanc']"
167884882,white,josé maria da fonseca bse branco seco especial ,portugal,península de setúbal,white,josé maria da fonseca,2021,touriga nacional,tinta roriz,touriga franca,"['josé', 'maria', 'da', 'fonseca', 'bse', 'branco', 'seco', 'especial']"
167618330,white,fitapreta alentejano branco ,portugal,alentejo,white,fitapreta,2020,touriga nacional,tinta roriz,touriga franca,"['fitapreta', 'alentejano', 'branco']"
165268067,white,adega mayor verdelho ,portugal,alentejo,white,adega mayor,2019,touriga nacional,tinta roriz,touriga franca,"['adega', 'mayor', 'verdelho']"
4614225,white,reynolds wine growers julian reynolds arinto ,portugal,alentejano,white,reynolds wine growers,2012,touriga nacional,tinta roriz,touriga franca,"['reynolds', 'wine', 'growers', 'julian', 'reynolds', 'arinto']"
163026349,white,fiuza sauvignon blanc ,portugal,tejo,white,fiuza,2020,touriga nacional,tinta roriz,touriga franca,"['fiuza', 'sauvignon', 'blanc']"
